repo_name,issue_title,comment_user,comment_text,comment_datetime
comp-think/2023-2024,"Lecture ""Greedy algorithms"", exercise 1",qwindici,"```
def calculate_coins_change(change):
    coins_euros = [2, 1, 0.50, 0.20, 0.10, 0.05, 0.02, 0.01]
    result = []

    for coin in coins_euros:
        while sum(result) + coin <= change:
            result.append(coin)

    return result


def test_calculate_coins_change(change, expected):
    if calculate_coins_change(change) == expected:
        return True
    else:
        return False


test_calculate_coins_change(4.62, [2, 2, 0.5, 0.1, 0.02])
test_calculate_coins_change(5.43, [2, 2, 1, 0.2, 0.2, 0.02, 0.01])
test_calculate_coins_change(8.05, [2, 2, 2, 2, 0.05])
test_calculate_coins_change(1.50, [1, 0.5])
```",2023-12-21T16:33:32+00:00
comp-think/2023-2024,"Lecture ""Organising information: graphs"", exercise 2",frammenti,"```python
import networkx as nx

G = nx.DiGraph()

G.add_nodes_from([
    ""Ocean's Twelve"", ""Fight Club"", ""Dark Shadows"",
    ""Brad Pitt"", ""Eva Green"", ""George Clooney"",
    ""Catherine Zeta-Jones"", ""Johnny Depp"", ""Helena Bonham Carter"",
    ])
G.add_edges_from([
    (""George Clooney"", ""Ocean's Twelve""), (""Brad Pitt"", ""Ocean's Twelve""), (""Catherine Zeta-Jones"", ""Ocean's Twelve""),
    (""Brad Pitt"", ""Fight Club""), (""Helena Bonham Carter"", ""Fight Club""),
    (""Johnny Depp"", ""Dark Shadows""), (""Eva Green"", ""Dark Shadows""), (""Helena Bonham Carter"", ""Dark Shadows""),
    ])

print(G.reverse().adj[""Ocean's Twelve""])
# {'Brad Pitt': {}, 'George Clooney': {}, 'Catherine Zeta-Jones': {}}
print(G.reverse().adj[""Fight Club""])
# {'Brad Pitt': {}, 'Helena Bonham Carter': {}}
print(G.reverse().adj[""Dark Shadows""])
# {'Eva Green': {}, 'Johnny Depp': {}, 'Helena Bonham Carter': {}}
```
![Figure_2](https://github.com/comp-think/2023-2024/assets/146438454/c0b6e9ad-223e-4166-9e45-0f9ceb3ffbd1)
",2023-12-18T08:42:13+00:00
comp-think/2023-2024,"Lecture ""Organising information: graphs"", exercise 2",Liber-R,"![Screenshot 2023-12-18 130146](https://github.com/comp-think/2023-2024/assets/132198967/62171fdb-d951-434b-a9b2-e089d3f5a42f)
",2023-12-18T12:03:55+00:00
comp-think/2023-2024,"Lecture ""Organising information: graphs"", exercise 2",Chiaramartina,"<img width=""741"" alt=""Schermata 2023-12-18 alle 17 54 19"" src=""https://github.com/comp-think/2023-2024/assets/106493111/1285868a-f8c4-4b04-9ed6-9a8b549823d6"">
",2023-12-18T16:55:05+00:00
comp-think/2023-2024,"Lecture ""Organising information: graphs"", exercise 2",simocasaz,"```
from networkx import MultiDiGraph

my_graph = MultiDiGraph()

my_graph.add_node(1, type = ""movie"", title = ""Ocean's Twelve"")
my_graph.add_node(2, type = ""movie"", title = ""Fight Club"")
my_graph.add_node(3, type = ""movie"", title = ""Dark Shadows"")
my_graph.add_node(4, type = ""actor"", name = ""Brad"", surname = ""Pitt"")
my_graph.add_node(5, type = ""actor"", name = ""Eva"", surname = ""Green"")
my_graph.add_node(6, type = ""actor"", name = ""George"", surname = ""Clooney"")
my_graph.add_node(7, type = ""actor"", name = ""Catherine"", surname = ""Zeta-Jones"")
my_graph.add_node(8, type = ""actor"", name = ""Johnny"", surname = ""Depp"")
my_graph.add_node(9, type = ""actor"", name = ""Helena"", surname = ""Bonham Carter"")

my_graph.add_edge(4, 1, relation = ""starred in"")
my_graph.add_edge(1, 4, relation = ""has in the cast"")
my_graph.add_edge(4, 2, relation = ""starred in"")
my_graph.add_edge(2, 4, relation = ""has in the cast"")
my_graph.add_edge(5, 3, relation = ""starred in"")
my_graph.add_edge(3, 5, relation = ""has in the cast"")
my_graph.add_edge(6, 1, relation = ""starred in"")
my_graph.add_edge(1, 6, relation = ""has in the cast"")
my_graph.add_edge(7, 1, relation = ""starred in"")
my_graph.add_edge(1, 7, relation = ""has in the cast"")
my_graph.add_edge(8, 3, relation = ""starred in"")
my_graph.add_edge(3, 8, relation = ""has in the cast"")
my_graph.add_edge(9, 2, relation = ""starred in"")
my_graph.add_edge(2, 9, relation = ""has in the cast"")
my_graph.add_edge(9, 3, relation = ""starred in"")
my_graph.add_edge(3, 9, relation = ""has in the cast"")
```",2023-12-22T14:03:26+00:00
comp-think/2023-2024,"Lecture ""Organising information: graphs"", exercise 2",qwindici,"```py
from networkx import DiGraph

films = {
    ""Ocean's Twelve"": [""Catherine Zeta-Jones"", ""George Clooney"", ""Brad Pitt""],
    ""Fight Club"": [""Brad Pitt"", ""Helena Bonham Carter""],
    ""Dark Shadows"": [""Johnny Depp"", ""Helena Bonham Carter"", ""Eva Green""],
}

starred_in = DiGraph()

for film in films:
    starred_in.add_node(film)
    for actor in films[film]:
        starred_in.add_node(actor)
        starred_in.add_edge(film, actor, relationship='starring')
```",2023-12-24T11:17:31+00:00
comp-think/2023-2024,"Lecture ""Organising information: graphs"", exercise 1",frammenti,"```python
import networkx as nx

G = nx.Graph()

G.add_node(1, name=""Tim"", surname=""Berners-Lee"")

G.add_node(2, name=""Tom"", surname=""Heath"")
G.add_node(3, name=""Christian"", surname=""Bizer"")
G.add_node(4, name=""James A."", surname=""Hendler"")
G.add_node(5, name=""Sören"", surname=""Auer"")
G.add_node(6, name=""Nigel"", surname=""Shadbolt"")

G.add_edge(1, 2, weight=19)
G.add_edge(1, 3, weight=19)
G.add_edge(1, 4, weight=10)
G.add_edge(1, 5, weight=10)
G.add_edge(1, 6, weight=9)

# Merging of the two View objects in a dictionary for check
nodes = G.nodes.data()
adjacents = G.adj[1].items()
top_coauthors_dict = dict()

for n, attr in adjacents:
    top_coauthors_dict[nodes[n][""surname""]+"", ""+nodes[n][""name""]] = attr[""weight""]

print(top_coauthors_dict)
# {'Heath, Tom': 19, 'Bizer, Christian': 19, 'Hendler, James A.': 10, 'Auer, Sören': 10, 'Shadbolt, Nigel': 9}
```
![Figure_1](https://github.com/comp-think/2023-2024/assets/146438454/18c4bae1-26a4-4d08-8753-79ec3d3433c4)
",2023-12-18T08:26:30+00:00
comp-think/2023-2024,"Lecture ""Organising information: graphs"", exercise 1",MariaFrancesca6,"```py
from networkx import MultiGraph

authors_graph = MultiGraph()

authors_graph.add_node(""Tim Berners-Lee"")
authors_graph.add_node(""Sören Auer"")
authors_graph.add_node(""Christian Bizer"")
authors_graph.add_node(""Tom Heath"")
authors_graph.add_node(""James A. Hendler"")
authors_graph.add_node(""Lalana Kagal"")

authors_graph.add_edge(""Tim Berners-Lee"",""Sören Auer"", weight=10)
authors_graph.add_edge(""Tim Berners-Lee"",""Christian Bizer"", weight=19)
authors_graph.add_edge(""Tim Berners-Lee"",""Tom Heath"", weight=19)
authors_graph.add_edge(""Tim Berners-Lee"",""James A. Hendler"", weight=10)
authors_graph.add_edge(""Tim Berners-Lee"",""Lalana Kagal"", weight=9)
```

",2023-12-18T11:11:37+00:00
comp-think/2023-2024,"Lecture ""Organising information: graphs"", exercise 1",Liber-R,"![Screenshot 2023-12-18 123308](https://github.com/comp-think/2023-2024/assets/132198967/a367d06d-f950-49c0-bb69-a8bb3b316fb0)
",2023-12-18T11:33:54+00:00
comp-think/2023-2024,"Lecture ""Organising information: graphs"", exercise 1",Chiaramartina,"<img width=""631"" alt=""Schermata 2023-12-18 alle 17 05 42"" src=""https://github.com/comp-think/2023-2024/assets/106493111/e179deb6-09d0-46d6-962f-40066f9eb944"">
",2023-12-18T16:06:19+00:00
comp-think/2023-2024,"Lecture ""Organising information: graphs"", exercise 1",enricabruno,"``` py
import networkx as nx

co_authors_Tim = nx.Graph()

# create nodes
co_authors_Tim.add_node(""Berners-Lee, Tim"")
co_authors_Tim.add_node(""Heath, Tom"")
co_authors_Tim.add_node(""Bizer, Christian"")
co_authors_Tim.add_node(""Hendler, James.A"")
co_authors_Tim.add_node(""Auer, Sören"")
# create edges
co_authors_Tim.add_edge(""Berners-Lee, Tim"", ""Heath, Tom"", weight=19)
co_authors_Tim.add_edge(""Berners-Lee, Tim"", ""Bizer, Christian"", weight=19)
co_authors_Tim.add_edge(""Berners-Lee, Tim"", ""Hendler, James.A"", weight=10)
co_authors_Tim.add_edge(""Berners-Lee, Tim"", ""Auer, Sören"", weight=10)

# export the graph to GraphML
nx.write_graphml(co_authors_Tim, ""co_authors_Tim.graphml"")
```
Graph with Gephi tool:
<img width=""765"" alt=""prova_gephi"" src=""https://github.com/comp-think/2023-2024/assets/83347862/00bef002-178c-4e18-b30c-7a84fd80e08f"">



",2023-12-20T10:45:30+00:00
comp-think/2023-2024,"Lecture ""Organising information: graphs"", exercise 1",simocasaz,"```
from networkx import Graph

my_graph = Graph()
my_graph.add_node(1, name = ""Tim"", surname = ""Berners-Lee"")
my_graph.add_node(2, name = ""Tom"", surname = ""Heath"")
my_graph.add_node(3, name = ""Christian"", surname = ""Bizer"")
my_graph.add_node(4, name = ""James Alexander"", surname = ""Hendler"")
my_graph.add_node(5, name = ""Soren"", surname = ""Auer"")
my_graph.add_node(6, name = ""Nigel"", surname = ""Shadbolt"")

my_graph.add_edge(1, 2, weight = 19)
my_graph.add_edge(1, 3, weight = 19)
my_graph.add_edge(1, 4, weight = 10)
my_graph.add_edge(1, 5, weight = 10)
my_graph.add_edge(1, 6, weight = 9)
```
",2023-12-22T13:40:33+00:00
comp-think/2023-2024,"Lecture ""Organising information: graphs"", exercise 1",qwindici,"```py
from networkx import Graph

co_authors = Graph()
# central node
co_authors.add_node(""Tim Berners-Lee"")
# co-authors nodes
co_authors_list = {
    ""Nigel Shadbolt"": 9,
    ""Christian Bizer"": 19,
    ""Tom Heath"": 19,
    ""James A. Hendler"": 10,
    ""Sören Auer"": 10,
}

for key in co_authors_list:
    co_authors.add_node(key)
    co_authors.add_edge(""Tim Berners-Lee"", key, weight=co_authors_list[key])
```",2023-12-24T10:57:01+00:00
comp-think/2023-2024,Exercise 4: Find Missing Combination Write the body of the Python ,FranciscoWu,"```
def find_missing_combination(n1, n2, n3, combinations):
    missing_combination = []
    for i in range(n1+1):
        for j in range(n2+1):
            for k in range(n3+1):
                if (i,j,k) not in combinations:
                    missing_combination.append((i,j,k))
    return set(missing_combination)


if __name__ == ""__main__"":
    n1 = 4
    n2 = 4
    n3 = 4
    combinations =  [(0, 0, 0), (1, 1, 1), (2, 2, 2), (3, 3, 3), (4, 4, 4), (0, 1, 2)]
    print(find_missing_combination(n1, n2, n3, combinations))",2023-12-15T09:43:47+00:00
comp-think/2023-2024,Exercise 4: Find Missing Combination Write the body of the Python ,MariaFrancesca6,"solution by me and @enricabruno
```py
def find_missing_combination(n1, n2, n3, combinations):
    result = set()
    for x1 in range(n1 + 1):
        for x2 in range(n2 + 1):
            for x3 in range(n3 + 1):
                if (x1,x2,x3) not in combinations:
                    my_tuple = (x1,x2,x3)
                    result.add(my_tuple)
    return result
print(find_missing_combination(4, 4, 4, [(0, 0, 0), (1, 1, 1), (2, 2, 2), (3, 3, 3), (4, 4, 4), (0, 1, 2)]))
```",2023-12-15T10:38:45+00:00
comp-think/2023-2024,Exercise 4: Find Missing Combination Write the body of the Python ,valetedd,"```
def find_missing_combination(n1, n2, n3, combinations):
    missing = set()
    for digit_1 in range(n1+1):
        for digit_2 in range(n2+1):
            for digit_3 in range(n3+1):
                current_tuple = (digit_1, digit_2, digit_3)
                if current_tuple not in combinations:
                    missing.add(current_tuple)
    return missing
```",2023-12-18T10:53:26+00:00
comp-think/2023-2024,Exercise 3: Character Combination,FranciscoWu,"```
def combine_characters(string1, string2):
    combined_string = """"
    longest_string = max([string1,string2],key = len)
    shortest_string = min([string1,string2], key = len)
    i = 0
    while i < len(shortest_string):
        combined_string += string1[i]
        combined_string += string2[i]
        i += 1
    combined_string += longest_string[len(shortest_string):]
    return combined_string


if __name__ == ""__main__"":
    string1 = ""Thinking""
    string2 = ""Compuational""
    print(combine_characters(string1, string2))",2023-12-15T09:18:00+00:00
comp-think/2023-2024,Exercise 3: Character Combination,rufferbaraldi,"```
string1 = ""789""
string2 = ""12345""

def combine_characters(string1, string2):
    combined_result = """"
    len1 = len(string1)
    len2 = len(string2)
    
    if len1 >= len2:
        max_len = len1
    else:
        max_len = len2
      
    for i in range(max_len):
        if i < len1:
            combined_result += string1[i]
        if i < len2:
            combined_result += string2[i]
    return combined_result

print(combine_characters(string1, string2))
```",2023-12-15T09:34:05+00:00
comp-think/2023-2024,Exercise 3: Character Combination,enricabruno,"``` py
def combine_characters(string1, string2):
    combined = ''
    i, j = 0, 0

    while i < len(string1) and j < len(string2):
        combined += string1[i] + string2[j]
        i += 1
        j += 1

    combined += string1[i:] + string2[j:]

    return combined

print(combine_characters(""abc"", ""12345""))
```
",2023-12-16T10:02:37+00:00
comp-think/2023-2024,Exercise 3: Character Combination,MariaFrancesca6,"```py
def combine_characters(str1, str2):
    result = list()
    i = 0
    j = 0
    while i < len(str1) and j < len(str2):
        result.append(str1[i])
        result.append(str2[j])
        i += 1
        j += 1
    result.extend(str1[i:] + str2[j:])
    return """".join(result)

print(combine_characters(""natale"",""capodanno""))
```",2023-12-16T11:43:18+00:00
comp-think/2023-2024,Exercise 3: Character Combination,qwindici,"```
def combine_characters(string1, string2):
    long = string1 if len(string1) > len(string2) else string2
    short = string1 if long == string2 else string2
    result = """"
    for i in range(len(short + long)):
        if i < len(short):
            result += short[i]
        if i < len(long):
            result += long[i]

    return """".join(result)
```",2023-12-17T23:34:59+00:00
comp-think/2023-2024,Exercise 3: Character Combination,valetedd,"```
def combine_characters(string1, string2):
    combined_string = """"
    if len(string1) > len(string2):
        longer = len(string1)
    else:
        longer = len(string2)

    for i in range(longer + 1):
        if i <= len(string1) - 1:
            combined_string += string1[i]
        if i <= len(string2) - 1:
            combined_string += string2[i]

    return combined_string
```",2023-12-18T10:52:53+00:00
comp-think/2023-2024,Esercise 2: Filtering Long Words from a Sentence,FranciscoWu,"![image](https://github.com/comp-think/2023-2024/assets/146438244/8ec14916-5058-4b77-9c9b-c2b45145cb8b)
",2023-12-15T08:45:45+00:00
comp-think/2023-2024,Esercise 2: Filtering Long Words from a Sentence,valentinabertelli,"```
def filter_long_words(sentence, length):
    words_list = sentence.split()
    result = []
    for word in words_list:
        if len(word) > length:
            result.append(word)
    return result    

print(filter_long_words(""i like reading books"", 4)) #result = ['reading', 'books']
```",2023-12-15T08:55:25+00:00
comp-think/2023-2024,Esercise 2: Filtering Long Words from a Sentence,MariaFrancesca6,"```py
def  filter_long_words(sentence, length):
    result = list()
    list_sentence = sentence.split()
    for word in list_sentence:
        len_word = len(word)
        if len_word > length:
            result.append(word)
    return result

print(filter_long_words(""Sono andata al mercato e ho comprato il radicchio"", 4))
```
",2023-12-15T08:57:39+00:00
comp-think/2023-2024,Esercise 2: Filtering Long Words from a Sentence,annapasetto0,"def filter_long_words(sentence, length):
    w_list = list()
    sentence_split = sentence.split("" "")
    
    for i in sentence_split:
        if len(i) > length:
            w_list.append(i)
    return w_list

sentence = ""returns a list of the words in the sentence that are longer than the given number""
length = 5

print(filter_long_words(sentence, length))
#['returns', 'sentence', 'longer', 'number']",2023-12-15T09:00:02+00:00
comp-think/2023-2024,Esercise 2: Filtering Long Words from a Sentence,enricabruno,"``` py
def filter_long_words(sentence, length):
    my_list = sentence.split("" "")
    my_new_list = list()
    for word in my_list:
        if len(word) > length:
            my_new_list.append(word)
    return my_new_list

print(filter_long_words(""Un esercizio da laboratorio"", 4)) # ['esercizio', 'laboratorio']
```",2023-12-15T09:00:22+00:00
comp-think/2023-2024,Esercise 2: Filtering Long Words from a Sentence,Chiaramartina,"<img width=""1040"" alt=""Schermata 2023-12-15 alle 10 01 02"" src=""https://github.com/comp-think/2023-2024/assets/106493111/6c4caadc-7272-40e4-9177-ff1e6c1348f5"">
",2023-12-15T09:01:33+00:00
comp-think/2023-2024,Esercise 2: Filtering Long Words from a Sentence,rufferbaraldi,"```
sentence = ""eu sei que isso não funciona""
length = 3

def filter_long_words(sentence, length):
    words = sentence.split("" "")
    filtered_words = list()
    for item in words:
        if len(item) > length:
           filtered_words.append(item) 
    return filtered_words
    
print(filter_long_words(sentence, length))
```",2023-12-15T09:10:41+00:00
comp-think/2023-2024,Esercise 2: Filtering Long Words from a Sentence,Theengwar,"def filter_long_words(sentence,length):
    the_list=sentence.split()
    New_list = []
    for item in the_list:
        if len(item) > length:
           New_list.append(item)
    return (New_list)",2023-12-15T09:11:48+00:00
comp-think/2023-2024,Esercise 2: Filtering Long Words from a Sentence,qwindici,"```
def filter_long_words(sentence, length):
  return [x for x in sentence.split(' ') if len(x) > length]

filter_long_words(sentence='Ciao mi chiamo Ludovica', length=4)
```",2023-12-17T18:43:15+00:00
comp-think/2023-2024,Esercise 2: Filtering Long Words from a Sentence,valetedd,"```
def filter_long_words(sentence, length):
    result = list()
    sentence.split("" "")
    for token in sentence:
        if token > length:
            token.append(result)
    return result
```",2023-12-18T10:51:55+00:00
comp-think/2023-2024,Exercise 1: Reverse String and Count Vowels,annapasetto0,"def f(s):
    final_list = list()
    s_reversed = list(reversed(s))
    for i in s:
        if i in ""aeiou"":
            final_list.append(i)
    return  s_reversed, len(final_list)

s = ""string""

print(f(s))",2023-12-15T08:26:40+00:00
comp-think/2023-2024,Exercise 1: Reverse String and Count Vowels,FranciscoWu,"![image](https://github.com/comp-think/2023-2024/assets/146438244/986778e2-8dee-446a-b512-9fb723c290e9)
",2023-12-15T08:27:31+00:00
comp-think/2023-2024,Exercise 1: Reverse String and Count Vowels,enricabruno,"``` py
def reverse_and_count(string):
    reverse_string = string[::-1]
    vowels = [""a"", ""e"", ""i"", ""o"", ""u""]
    count_vowels = 0
    for x in string:
        if x in vowels:
            count_vowels +=1
    my_tuple = (reverse_string, count_vowels)
    return my_tuple

print(reverse_and_count(""Enrica"")) # ('acirnE', 2)
```",2023-12-15T08:31:25+00:00
comp-think/2023-2024,Exercise 1: Reverse String and Count Vowels,Pepe066,"def test_reverse_and_count(string, expected):
    
    result = reverse_and_count(string)
    if result == expected:
        return True 
    else:
        return False

def reverse_and_count(string):
    
    r_string = string[::-1]
    n = 0
    for v in string:
        if v in ""aeiou"":
            n+=1
    return (n , r_string)

test_reverse_and_count(""pollo"", (2,""ollop""))",2023-12-15T08:31:36+00:00
comp-think/2023-2024,Exercise 1: Reverse String and Count Vowels,valentinabertelli,"```
def reverse_and_count(s):
    s = list(s)
    s.reverse()
    n = 0
    for c in s:
        if c in ""aeiou"":
            n = n + 1
    return (s, n)        

print(reverse_and_count(""hello"")) 
```",2023-12-15T08:31:37+00:00
comp-think/2023-2024,Exercise 1: Reverse String and Count Vowels,Theengwar,"def reverse_and_count(string):
    reversed_string = string[::-1]
    vowel_count = sum(1 for char in reversed_string if char.lower() in 'aeiou')
    return (reversed_string, vowel_count)",2023-12-15T08:34:31+00:00
comp-think/2023-2024,Exercise 1: Reverse String and Count Vowels,Chiaramartina,"<img width=""1011"" alt=""Schermata 2023-12-15 alle 09 37 39"" src=""https://github.com/comp-think/2023-2024/assets/106493111/a588fe1e-328c-4765-88aa-f1bbf15327d1"">
",2023-12-15T08:38:05+00:00
comp-think/2023-2024,Exercise 1: Reverse String and Count Vowels,simocasaz,"```
def test_reverse_and_count(string, expected):
    result = reverse_and_count(string)
    if result == expected:
        return True
    else:
        return False
        


def reverse_and_count(string):
    set_vowels = {""a"", ""e"", ""i"", ""o"", ""u""}
    reversed_string = """".join(reversed(string))
    count_vowels = 0
    for letter in reversed_string:
        if letter in set_vowels:
            count_vowels += 1
    result = (reversed_string, count_vowels)
    return result

print(test_reverse_and_count(""andrea"", (""aerdna"", 3)))
print(test_reverse_and_count(""elio"", (""oile"", 3)))
print(test_reverse_and_count(""drfght"", (""thgfrd"", 0)))
```",2023-12-15T08:48:51+00:00
comp-think/2023-2024,Exercise 1: Reverse String and Count Vowels,MariaFrancesca6,"```py
vowels = [""a"",""e"",""i"",""o"",""u""]
def reverse_and_count(string):
    list_string = list(string)
    reversed_string = reversed(list_string)
    final_str = """".join(reversed_string)
    counter = 0
    for x in list_string:
        if x in vowels:
            counter += 1
    return (final_str,counter,)

print(reverse_and_count(""natale""))
```",2023-12-15T08:50:49+00:00
