repo_name,issue_title,comment_user,comment_text,comment_datetime
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 2",ValkyrieCain9,"For this I adapted the binary search function, using a dictionary to save the item as a key and its position as its value
```
#DYNAMIC BINARY SEARCH FUNCITON USING RECURSION
def test_binary_search(item, ordered_list, start, end, item_dict, expected):
    if expected == binary_search(item, ordered_list, start, end, item_dict):
        return True
    else:
        return False

def binary_search(item, ordered_list, start, end, item_dict):
    if end>=start: 
        if item not in item_dict:
            mid = end+start//2 
            if ordered_list[mid] == item:
                item_dict[item] = mid
            elif ordered_list[mid]<item:
                item_dict[item] = binary_search(item, ordered_list, mid+1, end, item_dict)

            else:
                item_dict[item] = binary_search(item, ordered_list, start, mid-1, item_dict)

    else: 
        return None
    
    print(item_dict)
    return item_dict.get(item)


list1 = [3,5,17,45,100,125,350,500]
list2 = [""American Gods"", ""Coraline"", ""Good Omens"", ""Neverwhere"", ""The Graveyard Book""]
list3 = [ 2, 3, 4, 10, 40 ]
list4 = [ 'a','b','c','d','e','f','g','h','i','j' ]

print(test_binary_search(125, list1, 0, len(list1)-1,dict(),5))
print(test_binary_search(""The Sandman"", list2, 0, len(list2)-1,dict(),None))
print(test_binary_search(40, list3, 0, len(list3)-1,dict(),4))
print(test_binary_search('i', list4, 0, len(list4)-1,dict(),8))

```",2024-12-02T21:45:37+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 2",martinamrc,"```
# Exponentiation

# Testing the function
def test_exponentiation(base_number, exponent, res_dict, expected):
    result = exponentiation(base_number, exponent, res_dict)
    if expected == result:
       return True
    else:
       return False

# Code 
def exponentiation(base_number, exponent, res_dict):
    n = (base_number, exponent)
    if n not in res_dict:
        if exponent == 0:
            res_dict[n] = 1
        else:
           res_dict[n] =  base_number * exponentiation(base_number, exponent - 1, res_dict) 
    
    return res_dict.get(n)

print(test_exponentiation(2, 0, dict(), 1))
print(test_exponentiation(3, 4, dict(), 81))
print(test_exponentiation(17, 1, dict(), 17))
print(test_exponentiation(2, 8, dict(), 256))
print(test_exponentiation(8, 5, dict(), 32768))
```
<img width=""365"" alt=""Screenshot 2024-12-03 alle 11 09 29"" src=""https://github.com/user-attachments/assets/ba42321c-aa59-4450-88dc-2deb5526494c"">

",2024-12-03T10:11:52+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 2",alispada,"def exponentiation (base_n, exponent, d):
    key = base_n ** exponent
    if key in d:
        return d[key]
    if exponent == 0:
        d[key] = 1
        return d[key]
    elif base_n > 0 and exponent > 0:
        d[key] = base_n * exponentiation(base_n, exponent -1, d)
        return d.get(key)
    
def exponentiation_test (base_n, exponent, d, expected):
    result = base_n * exponentiation(base_n, exponent -1, d)
    if result == expected:
        return True
    else:
        return False

dict= {}
#test
print(exponentiation_test(2,2,dict,4))
print(exponentiation_test(9,2,dict,81))
print(exponentiation_test(11,3,dict,1331))
print(exponentiation_test(2,1,dict,2))
print(exponentiation(2,0,dict))

#output
True
True
True
True
1
",2024-12-03T11:15:10+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 2",maridematteis,"<img width=""814"" alt=""Screenshot 2024-12-03 alle 16 33 20"" src=""https://github.com/user-attachments/assets/4ad48aaf-8661-42a9-ab2a-3c8bb9b6ec2b"">
",2024-12-03T15:36:44+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 2",KikaYang,"```
def exponentiation(base_number, exponent, r_dict):
    r_key = (base_number, exponent)

    if r_key not in r_dict: 
        
        if exponent == 0:
            r_dict[r_key] = 1
        elif exponent == 1:
            r_dict[r_key] = base_number
        else:
            r_dict[r_key] = base_number * exponentiation(base_number, exponent - 1, r_dict)
    
        return r_dict.get(r_key)
```",2024-12-03T17:23:25+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 2",theair-hub,"sorry but I couldn't make it work for square roots
![image](https://github.com/user-attachments/assets/b1cafdee-cb2e-4d43-9bc9-b46a64c1e721) 
",2024-12-03T19:12:35+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 2",lisitein,"
<img width=""754"" alt=""截屏2024-12-04 00 42 13"" src=""https://github.com/user-attachments/assets/55ffb5c7-eda0-42d4-837f-924139c0a07c"">

```
def binary_search(item, ordered_list, start, end, dict={}):
    if len(ordered_list) > 0 and start <= end:
        mid = (start + end) // 2
        mid_item = ordered_list[mid]
        if item == mid_item:
            dict[item] = mid
        elif mid_item < item:
            dict[item] = binary_search(item, ordered_list, mid + 1, end, dict)
        else:
            dict[item]= binary_search(item, ordered_list, start, mid - 1)
    return dict.get(item)

def test_binary_search(item, ordered_list, start, end, expected):
    result = binary_search(item, ordered_list, start, end, dict={})
    if expected == result:
        return True
    else:
        return False
    
```",2024-12-03T23:42:51+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 2",arinee01,"<img width=""806"" alt=""Снимок экрана 2024-12-04 в 17 00 09"" src=""https://github.com/user-attachments/assets/9c5efbd9-0619-49d1-91f4-b284a721c509"">
",2024-12-04T16:00:36+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 2",shiho1000,"```python
def test_exponentiation_dp(base_number, exponent, sol_dict, expected):
    result = exponentiation_dp(base_number, exponent, sol_dict)
    if expected == result:
        return True
    else:
        return False
    
def exponentiation_dp(base_number, exponent, sol_dict):
    base_and_exponent = (base_number, exponent)
    if base_and_exponent not in sol_dict:

        if exponent == 0:
            sol_dict[base_and_exponent] = 1
        elif base_number == 0:
            sol_dict[base_and_exponent] = 0
        else:
            sol_dict[base_and_exponent] = base_number * exponentiation_dp(base_number, exponent-1, sol_dict)
    return sol_dict[base_and_exponent]

 
test_dict = {}
print(test_exponentiation_dp(2,3,test_dict,8)) 
print(test_exponentiation_dp(0,0,test_dict,1))
print(test_exponentiation_dp(1,17,test_dict,1))
print(test_exponentiation_dp(3,0,test_dict,1))
print(test_exponentiation_dp(0,4,test_dict,0))
print(test_exponentiation_dp(-3,3,test_dict,-27))


``` ",2024-12-04T16:33:01+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 1",ValkyrieCain9,"For this I adapted the multiplication function even further so that it is dynamic but can also handle positive and negative integers. To do this I used the absolute value function `abs()`, which forces an integer to be positive. The nature of the multiplication function needs the second integer value to be positive to run however for the case where the first int is pos and the second int is neg, the answer returned should be neg. To handle this case I used `-abs()`, which forces an interger to be negative. 

I also used a tuple for the key of the dictionary so that I could save both values of the multiplication as the key for reference

```
# Test case for the algorithm
def test_multiplication(int_1, int_2, sol_dict):
    if int_1*int_2 == multiplication(int_1, int_2, sol_dict):
        return True 
    else:
        return False
    
# Code of the algorithm
def multiplication(int_1, int_2, sol_dict):
    #save the two numbers in a tuple to be used as the key in the dictionary 
    mult_key = (int_1,int_2) 
    if mult_key not in sol_dict:
        if int_2 == 0:
            sol_dict[mult_key] = 0
        elif int_2 < 0 and int_1 > 0:
            #if the first int is pos and the second int is neg the answer needs to remain neg 
            sol_dict[mult_key] = -abs(int_1 + multiplication(int_1, abs(int_2) - 1, sol_dict))
        elif int_2 < 0 and int_1 < 0:
            #if both ints are neg the answer will be pos
            sol_dict[mult_key] = abs(int_1) + multiplication(abs(int_1), abs(int_2) - 1, sol_dict)
        else:
            sol_dict[mult_key] = int_1 + multiplication(int_1, abs(int_2) - 1, sol_dict)
    
    return sol_dict.get(mult_key)


print(test_multiplication(3,8,dict()))
#True
print(test_multiplication(9,25,dict()))
#True
print(test_multiplication(4,-3,dict()))
#True
print(test_multiplication(-10,-8,dict()))
#True
print(test_multiplication(-25,2,dict()))
#True
```",2024-12-02T12:05:08+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 1",lisitein,"<img width=""352"" alt=""截屏2024-12-02 16 13 31"" src=""https://github.com/user-attachments/assets/54d132b0-3d5e-4d02-bd9f-569b642e3ef8"">

```
def test_multiplication(int_1, int_2, expected):
    result = multiplication(int_1, int_2, solution_dict={})
    if expected == result:
        return True

def multiplication(int_1, int_2, solution_dict):
    if int_1 not in solution_dict:
        if int_2 == 0:
            solution_dict[int_2] = 0
        elif int_2 == 1:
            solution_dict[int_2] = int_1
        elif int_2 == -1:
            solution_dict[int_2] = -int_1
        elif int_2 > 0: 
            solution_dict[int_2] = multiplication(int_1, int_2-1, solution_dict) + int_1
        else:
            solution_dict[int_2] = multiplication(int_1, int_2+1, solution_dict) - int_1

    return solution_dict[int_2]
    ```",2024-12-02T15:16:17+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 1",OLIVER792001,"<img width=""522"" alt=""截屏2024-12-02 19 45 40"" src=""https://github.com/user-attachments/assets/56827a2f-44cf-40b8-8dc7-13eca5c7cdaf"">
",2024-12-02T18:45:54+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 1",yutong316,"Because I am not very familiar with how to handle negative number operations🙁, my result is the multiplication of `int_1` and `int_2` under the condition that both are greater than or equal to 0

![image](https://github.com/user-attachments/assets/c2c6b9ef-6864-4368-94f8-5494095a3a36)
",2024-12-02T20:47:32+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 1",martinamrc,"```
# Testing
def test_multiplication(int_1, int_2, solution_dict, expected):
    result = multiplication(int_1, int_2, solution_dict)
    if expected == result:
        return True
    else:
        return False

# Code    
def multiplication(int_1, int_2, solution_dict):
    n = (int_1, int_2)                                 
    if n not in solution_dict:        
       if int_2 == 0:               
            solution_dict[n] = 0
       else:
            solution_dict[n] = int_1 + multiplication(int_1, int_2 - 1, solution_dict)

    return solution_dict.get(n)     


print(test_multiplication(0, 0, dict(), 0))  
print(test_multiplication(3, 4, dict(), 12))
print(test_multiplication(1, 1, dict(), 1))
print(test_multiplication(5, 6, dict(), 30))
```

<img width=""229"" alt=""Screenshot 2024-12-03 alle 11 14 47"" src=""https://github.com/user-attachments/assets/f6694430-2140-4c5a-85e9-0e79265d1792"">
",2024-12-03T10:16:25+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 1",maridematteis,"
<img width=""756"" alt=""Screenshot 2024-12-03 alle 16 26 45"" src=""https://github.com/user-attachments/assets/3404f339-cb2d-4427-a107-956d4ab5aeee"">

",2024-12-03T10:36:47+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 1",KikaYang,"```
def multiplication(int_1, int_2, s_dict):
    if s_dict is None:
        s_dict = {}
    
    key_1 = (min(int_1, int_2), max(int_1, int_2))
    
    if key_1 not in s_dict:
        if int_1 < 0 and int_2 < 0:
            s_dict[key_1] = multiplication(-int_1, -int_2, s_dict)
        elif int_1 < 0 or int_2 < 0:
            s_dict[key_1] = -multiplication(abs(int_1), abs(int_2), s_dict)
        elif int_1 == 0 or int_2 == 0:
            s_dict[key_1] = 0
        elif int_1 == 1:
            s_dict[key_1] = int_2
        elif int_2 == 1:
            s_dict[key_1] = int_1
        else:
            s_dict[key_1] = int_2 + multiplication(int_1 - 1, int_2, s_dict)
    
    return s_dict.get(key_1)
```
",2024-12-03T17:22:41+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 1",theair-hub,"![image](https://github.com/user-attachments/assets/a3b1cbe5-d138-45c3-b053-da9ad403294a)
",2024-12-03T18:31:22+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 1",arinee01,"<img width=""652"" alt=""Снимок экрана 2024-12-04 в 16 55 20"" src=""https://github.com/user-attachments/assets/882ed694-46db-47f5-84fb-1787a039251b"">
",2024-12-04T15:55:48+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 1",shiho1000,"```python
def test_multiplication_dp(int_1, int_2, solution_dict, expected):
    result = multiplication_dp(int_1, int_2, solution_dict)
    if expected == result:
        return True
    else:
        return False

def multiplication_dp(int_1, int_2, solution_dict):
    if int_1 < int_2:
        pair = (int_1, int_2)
    else:   
        pair = (int_2, int_1)

    if pair not in solution_dict:
        if int_2 == 0:
            solution_dict[pair] = 0 
        else:
            solution_dict[pair] = int_1 + multiplication_dp(int_1, int_2 - 1, solution_dict)
    
    return solution_dict[pair]

my_dict = {}

print(test_multiplication_dp(3,4,my_dict,12)) #True
print(test_multiplication_dp(0,1,my_dict,0)) #True
print(test_multiplication_dp(0,5,my_dict,0)) #True
print(test_multiplication_dp(6,7,my_dict,42)) #True
print(test_multiplication_dp(-3,7,my_dict,-21)) #True
``` ",2024-12-04T16:29:03+00:00
comp-think/2024-2025,"Lecture ""Dynamic programming algorithms"", exercise 1",nicoldamelio,"<img width=""719"" alt=""Screenshot 2024-12-15 alle 18 35 51"" src=""https://github.com/user-attachments/assets/8aee8256-9763-4831-ac50-ddee09f89135"" />
",2024-12-15T17:36:31+00:00
comp-think/2024-2025,"Lecture ""Divide and conquer algorithms"", exercise 3",ValkyrieCain9,"This function calls the partition() function which was defined in the previous exercise. I had a little trouble here because I misunderstood which value should be used as the pivot position and when the list slice only had one item it would raise an error because of how my partition() function was defined.  Once I realised we should reuse the ""start"" parameter from the quicksort() function as the pivot position in partition() everything ran smoothly.

```
def test_quicksort(input_list, start, end):
    mylist = quicksort(input_list, start, end)
    complist = input_list.sort()
    if mylist == complist:
        return True
    else:
        return False

def quicksort(input_list, start, end):
    #this function will only run if the list partition has more than one value in it
    #if not it is assumed that the item is then already in the correct position
    if start<end:
        #when this function calls the partition function it uses the value at start as the pivot position
        part = partition(input_list, start, end, start)

        #now the list has been partitioned with all items less than input_list[part] on the left of it
        #and all the items more than input_list[part] on the right of it
        #now we can call quicksort recursively on the each of the new parts created

        #sorting items on the left side of the pivot value
        quicksort(input_list, start, part-1)

        #sorting items on the right side of the pivot value
        quicksort(input_list, part+1, end)


list1 = [""The Graveyard Book"", ""Coraline"", ""Good Omens"", ""Neverwhere"", ""American Gods"", ""Sandman""]
list2 = [23, 90, 19, 65, 2, 30]
list3 = [7, 5, 13, 6, 4, 2, 1, 8]
list4 = [""Poliwag"", ""Ivysaur"", ""Charmander"", ""Golduck"", ""Kadabra"", ""Abra""]

print(test_quicksort(list1,0,len(list1)-1))
#True
print(test_quicksort(list2,0,len(list2)-1))
#True
print(test_quicksort(list3,0,len(list3)-1))
#True
print(test_quicksort(list4,0,len(list4)-1))
#True
```
",2024-11-29T10:48:11+00:00
comp-think/2024-2025,"Lecture ""Divide and conquer algorithms"", exercise 3",shiho1000,"```python

def test_quicksort(input_list, start, end, expected):
    result = quicksort(input_list, start, end)
    if expected == result:
        return True
    else:
        return False

def quicksort(input_list, start, end):
    if start >= end:
        return input_list[start:end+1]
    else:
        pivot = partition(input_list, start, end, start)
        quicksort(input_list,start,pivot-1) 
        quicksort(input_list,pivot+1,end)
    return input_list[start:end+1]

list1 = [5,1,7,4,3,2,6]
list2 = [""Harry"", ""Ron"", ""Hermione"", ""Dumbledore"", ""Voldemort""]

print(test_quicksort(list1,0,len(list1)-1,[1,2,3,4,5,6,7]))
#True
print(test_quicksort(list2,0,len(list2)-1,[""Dumbledore"", ""Harry"", ""Hermione"", ""Ron"", ""Voldemort""]))
#True
print(test_quicksort([4,2,8,5,0],1,3,[2,5,8]))
#True
print(test_quicksort([""Harry"", ""Ron"", ""Hermione"", ""Dumbledore"", ""Voldemort""],1,3,[""Dumbledore"", ""Hermione"", ""Ron""]))
#True

``` 
I struggled at first as I was trying to assign the two partitions to a new defined list, after figuring out that wouldn't work in a recursing operation.
And then I also realized that to run the test function on the same list twice wouldn't work on the second run, as the list is mutable and is already sorted in the first attempt.
",2024-11-30T20:47:27+00:00
comp-think/2024-2025,"Lecture ""Divide and conquer algorithms"", exercise 3",arinee01,"<img width=""733"" alt=""Снимок экрана 2024-12-01 в 19 43 41"" src=""https://github.com/user-attachments/assets/c27d1e6a-d697-464c-8d2b-62cf93535742"">
",2024-12-01T18:44:04+00:00
comp-think/2024-2025,"Lecture ""Divide and conquer algorithms"", exercise 3",nicoldamelio,"<img width=""670"" alt=""Screenshot 2024-12-15 alle 16 24 14"" src=""https://github.com/user-attachments/assets/309711c4-f313-440c-a8eb-c404fbe104e4"" />
",2024-12-15T15:30:17+00:00
