repo_name,issue_title,comment_user,comment_text,comment_datetime
comp-think/2018-2019,"Lecture ""Organising information: graphs"", exercise 2",lisasiurina,"
```
from networkx import DiGraph
movie = DiGraph()

#nodes for actors
movie.add_node(""Brad Pitt"")
movie.add_node(""Eva Green"")
movie.add_node(""George Clooney"")
movie.add_node(""Catherine Zeta-Jones"")
movie.add_node(""Johnny Depp"")
movie.add_node(""Helena Bonham Carter"")

#nodes for movies
movie.add_node(""Ocean's Twelve"")
movie.add_node(""Fight Club"")
movie.add_node(""Dark Shadows"")

movie.add_edge(""Brad Pitt"", ""Ocean's Twelve"")
movie.add_edge(""Brad Pitt"", ""Fight Club"")
movie.add_edge(""Eva Green"", ""Dark Shadows"")
movie.add_edge(""George Clooney"", ""Ocean's Twelve"")
movie.add_edge(""Catherine Zeta-Jones"",""Ocean's Twelve"")
movie.add_edge(""Johnny Depp"", ""Dark Shadows"")
movie.add_edge(""Helena Bonham Carter"", ""Fight Club"")
movie.add_edge(""Helena Bonham Carter"", ""Dark Shadows"")

print(movie.nodes())
print(movie.edges())

```

['Brad Pitt', 'Eva Green', 'George Clooney', 'Catherine Zeta-Jones', 'Johnny Depp', 'Helena Bonham Carter', ""Ocean's Twelve"", 'Fight Club', 'Dark Shadows']
[('Brad Pitt', ""Ocean's Twelve""), ('Brad Pitt', 'Fight Club'), ('Eva Green', 'Dark Shadows'), ('George Clooney', ""Ocean's Twelve""), ('Catherine Zeta-Jones', ""Ocean's Twelve""), ('Johnny Depp', 'Dark Shadows'), ('Helena Bonham Carter', 'Fight Club'), ('Helena Bonham Carter', 'Dark Shadows')]
",2018-12-13T23:58:42+00:00
comp-think/2018-2019,"Lecture ""Organising information: graphs"", exercise 2",delfimpandiani,"```
from networkx import MultiDiGraph

hollywood = MultiDiGraph()

hollywood.add_edge(""George Clooney"", ""Ocean's Twelve"")
hollywood.add_edge(""Brad Pitt"", ""Ocean's Twelve"")
hollywood.add_edge(""Catherine Zeta-Jones"", ""Ocean's Twelve"")
hollywood.add_edge(""Brad Pitt"", ""Fight Club"")
hollywood.add_edge(""Helena Bonhan Carter"", ""Fight Club"")
hollywood.add_edge(""Johny Depp"", ""Dark Shadows"")
hollywood.add_edge(""Helena Bonham Carter"", ""Dark Shadows"")
hollywood.add_edge(""Eva Green"", ""Dark Shadows"")


print(hollywood.edges())


[('George Clooney', ""Ocean's Twelve""), ('Brad Pitt', ""Ocean's Twelve""), ('Brad Pitt', 'Fight Club'), ('Catherine Zeta-Jones', ""Ocean's Twelve""), ('Helena Bonhan Carter', 'Fight Club'), ('Johny Depp', 'Dark Shadows'), ('Helena Bonham Carter', 'Dark Shadows'), ('Eva Green', 'Dark Shadows')]

```",2018-12-14T19:26:09+00:00
comp-think/2018-2019,"Lecture ""Organising information: graphs"", exercise 2",mangiafrangette,"```
from networkx import MultiDiGraph

actor_movie_graph = MultiDiGraph()

# adding actors
actor_movie_graph.add_node(""Brad Pitt"")
actor_movie_graph.add_node(""Eva Green"")
actor_movie_graph.add_node(""George Clooney"")
actor_movie_graph.add_node(""Catherine Zeta-Jones"")
actor_movie_graph.add_node(""Johnny Depp"")
actor_movie_graph.add_node(""Helena Bonham Carter "")

# adding movies
actor_movie_graph.add_node(""Ocean's Twelve"")
actor_movie_graph.add_node(""Fight Club"")
actor_movie_graph.add_node(""Dark Shadows"")

# adding edges
actor_movie_graph.add_edge(""George Clooney"", ""Ocean's Twelve"")
actor_movie_graph.add_edge(""Brad Pitt"", ""Ocean's Twelve"")
actor_movie_graph.add_edge(""Catherine Zeta-Jones"", ""Ocean's Twelve"")
actor_movie_graph.add_edge(""Brad Pitt"", ""Fight Club"")
actor_movie_graph.add_edge(""Helena Bonham Carter"", ""Fight Club"")
actor_movie_graph.add_edge(""Brad Pitt"", ""Dark Shadows"")
actor_movie_graph.add_edge(""Helena Bonham Carter"", ""Dark Shadows"")
actor_movie_graph.add_edge(""Eva Green"", ""Dark Shadows"")
```",2018-12-15T09:44:06+00:00
comp-think/2018-2019,"Lecture ""Organising information: graphs"", exercise 2",bluebell94,"from networkx import MultiDiGraph
movie_stars = MultiDiGraph()
movie_stars.add_node(""a"",weight=""Ocean's Twelve"")
movie_stars.add_node(""b"",weight=""Fight Club"")
movie_stars.add_node(""c"",weight=""Dark Shadows"")
movie_stars.add_node(1, weight=""Brad Pitt"")
movie_stars.add_node(2, weight=""George Clooney"")
movie_stars.add_node(3, weight=""Eva Green"")
movie_stars.add_node(4, weight=""Catherine Zeta-Jones"")
movie_stars.add_node(6, weight=""Helena Bonham Carter"")

movie_stars.add_edge(1,""a"")
movie_stars.add_edge(1,""b"")
movie_stars.add_edge(2,""a"")
movie_stars.add_edge(3,""c"")
movie_stars.add_edge(4,""a"")
movie_stars.add_edge(5,""c"")
movie_stars.add_edge(6,""b"")
movie_stars.add_edge(6,""c"")

print(movie_stars.nodes(data=True))
print(movie_stars.edges(data=True))

[('a', {'weight': ""Ocean's Twelve""}), ('b', {'weight': 'Fight Club'}), ('c', {'weight': 'Dark Shadows'}), (1, {'weight': 'Brad Pitt'}), (2, {'weight': 'George Clooney'}), (3, {'weight': 'Eva Green'}), (4, {'weight': 'Catherine Zeta-Jones'}), (6, {'weight': 'Helena Bonham Carter'}), (5, {})]
[(1, 'a', {}), (1, 'b', {}), (2, 'a', {}), (3, 'c', {}), (4, 'a', {}), (6, 'b', {}), (6, 'c', {}), (5, 'c', {})]
",2018-12-15T10:31:48+00:00
comp-think/2018-2019,"Lecture ""Organising information: graphs"", exercise 2",beccadelbens," ``` 
from networkx import MultiDiGraph

second_graph = MultiDiGraph

second_graph.add_node(""Brad Pitt"")
second_graph.add_node(""Eva Green"")
second_graph.add_node(""George Clooney"")
second_graph.add_node(""Catherine Zeta-Jones"")
second_graph.add_node(""Johnny Depp"")
second_graph.add_node(""Helena Bonham Carter"")
second_graph.add_node(""Ocean's Twelve"")
second_graph.add_node(""Fight Club"")
second_graph.add_node(""Dark Shadows"")

second_graph.add_edge(""Brad Pitt"", ""Ocean's Twelve"")
second_graph.add_edge(""Brad Pitt"", ""Fight Club"")
second_graph.add_edge(""Eva Green"", ""Dark Shadows"")
second_graph.add_edge(""George Clooney"", ""Ocean's Twelve"")
second_graph.add_edge(""Catherine Zeta-Jones"", ""Ocean's Twelve"")
second_graph.add_edge(""Johnny Depp"", ""Dark Shadows"")
second_graph.add_edge(""Helena Bonham Carter"", ""Fight Club"")
second_graph.add_edge(""Helena Bonham Carter"", ""Dark Shadows"")

print(second_graph.nodes())
print(second_graph.edges())
 ``` ",2018-12-15T15:13:57+00:00
comp-think/2018-2019,"Lecture ""Organising information: graphs"", exercise 2",dafnikitsiki,"from networkx import MultiDiGraph

#create a new graph
cast_graph = MultiDiGraph()

#create nodes for movies
cast_graph.add_node(""Ocean's Twelve"")
cast_graph.add_node(""Fight Club"")
cast_graph.add_node(""Dark Shadows"")

#create nodes for actors
cast_graph.add_node(""Brad Pitt"")
cast_graph.add_node(""Eva Green"")
cast_graph.add_node(""George Clooney"")
cast_graph.add_node(""Catherine Zeta-Jones"")
cast_graph.add_node(""Johnny Depp"")
cast_graph.add_node(""Helena Bonham Carter"")

#create edges between actors and movies
cast_graph.add_edge(""Brad Pitt"", ""Ocean's Twelve"")
cast_graph.add_edge(""Brad Pitt"", ""Fight Club"")
cast_graph.add_edge(""Eva Green"", ""Dark Shadows"")
cast_graph.add_edge(""George Clooney"", ""Ocean's Twelve"")
cast_graph.add_edge(""Catherine Zeta-Jones"", ""Ocean's Twelve"")
cast_graph.add_edge(""Johnny Depp"", ""Dark Shadows"")
cast_graph.add_edge(""Helena Bonham Carter"", ""Fight Club"")
cast_graph.add_edge(""Helena Bonham Carter"", ""Dark Shadows"")

print(cast_graph.nodes())
print(cast_graph.edges())",2018-12-15T20:30:53+00:00
comp-think/2018-2019,"Lecture ""Organising information: graphs"", exercise 2",essepuntato,"Hi @andreamust 

> is there a way to print only the attributes without the node identifiers?

Not to my knowledge – of course, you can implement a function that does exactly that, if you want.

Another comment for @bluebell94: use appropriate attribute names for specifying values – e.g. I do not expect to have a name associated to the attribute *weight*, bur rather a number. If you want to specify the names as attributes, please look at the way @andreamust did.",2018-12-22T07:48:17+00:00
comp-think/2018-2019,"Lecture ""Organising information: graphs"", exercise 1",SeverinJB,"```
from networkx import MultiGraph

network_tim = MultiGraph()

network_tim.add_node(""Tim Berners-Lee"")
network_tim.add_node(""Christian Bizer"")
network_tim.add_node(""Tom Heath"")
network_tim.add_node(""Sören Auer"")
network_tim.add_node(""Lalana Kagal"")
network_tim.add_node(""James A. Hendler"")
network_tim.add_node(""Daniel J. Weitzner"")

network_tim.add_edge(""Tim Berners-Lee"", ""Christian Bizer"", weight=17)
network_tim.add_edge(""Tim Berners-Lee"", ""Tom Heath"", weight=17)
network_tim.add_edge(""Tim Berners-Lee"", ""Sören Auer"", weight=10)
network_tim.add_edge(""Tim Berners-Lee"", ""Lalana Kagal"", weight=9)
network_tim.add_edge(""Tim Berners-Lee"", ""James A. Hendler"", weight=8)
network_tim.add_edge(""Tim Berners-Lee"", ""Daniel J. Weitzner"", weight=8)

print(network_tim.nodes(data=True))
print(network_tim.edges(data=True))
```",2018-12-12T16:29:52+00:00
comp-think/2018-2019,"Lecture ""Organising information: graphs"", exercise 1",EleonoraPeruch,"```
from networkx import Graph

# top five co-authors of Tim Berners-Lee
# Christian Bizer (17)
# Tom Heath (17)
# Sören Auer (10)
# Lalana Kagal (9)
# James A. Hendler (8)

# create a new graph
tim_berners_lee = Graph()

# create six nodes
tim_berners_lee.add_node(""Tim Berners-Lee"")
tim_berners_lee.add_node(""Christian Bizer"")
tim_berners_lee.add_node(""Tom Heath"")
tim_berners_lee.add_node(""Sören Auer"")
tim_berners_lee.add_node(""Lalana Kagal"")
tim_berners_lee.add_node(""James A. Hendler"")

# create five edges
tim_berners_lee.add_edge(""Tim Berners-Lee"", ""Christian Bizer"", weight=17)
tim_berners_lee.add_edge(""Tim Berners-Lee"", ""Tom Heath"", weight=17)
tim_berners_lee.add_edge(""Tim Berners-Lee"", ""Sören Auer"", weight=10)
tim_berners_lee.add_edge(""Tim Berners-Lee"", ""Lalana Kagal"", weight=9)
tim_berners_lee.add_edge(""Tim Berners-Lee"", ""James A. Hendler"", weight=8)

print(tim_berners_lee.nodes(data=True))
print(tim_berners_lee.edges(data=True))

[('Tim Berners-Lee', {}), ('Christian Bizer', {}), ('Tom Heath', {}), ('Sören Auer', {}), ('Lalana Kagal', {}), ('James A. Hendler', {})]
[('Tim Berners-Lee', 'Christian Bizer', {'weight': 17}), ('Tim Berners-Lee', 'Tom Heath', {'weight': 17}), ('Tim Berners-Lee', 'Sören Auer', {'weight': 10}), ('Tim Berners-Lee', 'Lalana Kagal', {'weight': 9}), ('Tim Berners-Lee', 'James A. Hendler', {'weight': 8})]

```",2018-12-12T18:10:42+00:00
comp-think/2018-2019,"Lecture ""Organising information: graphs"", exercise 1",friendlynihilist,"```
from networkx import Graph
cs_bib = Graph()

#add nodes
cs_bib.add_node(""Tim Berners-Lee"")
cs_bib.add_node(""Christian Bizer"")
cs_bib.add_node(""Tom Heath"")
cs_bib.add_node(""Sören Auer"")
cs_bib.add_node(""Lalana Kagal"")
cs_bib.add_node(""James A. Hendler"")

#add edges with 'weight' attribute
cs_bib.add_edge(""Tim Berners-Lee"", ""Christian Bizer"", weight=17)
cs_bib.add_edge(""Tim Berners-Lee"", ""Tom Heath"", weight=17)
cs_bib.add_edge(""Tim Berners-Lee"", ""Sören Auer"", weight=10)
cs_bib.add_edge(""Tim Berners-Lee"", ""Lalana Kagal"", weight=9)
cs_bib.add_edge(""Tim Berners-Lee"", ""James A. Hendler"", weight=8)

print(cs_bib.nodes(data=True))
print(cs_bib.edges(data=True))

#memo:
#tim berners-lee
#christian bizer 17
#tom heath 17
#sören auer 10
#lalana kagal 9
#james a. hendler 8
```",2018-12-13T12:19:36+00:00
comp-think/2018-2019,"Lecture ""Organising information: graphs"", exercise 1",andreamust,"```

from networkx import Graph

my_graph = Graph()

my_graph.add_node(1, name = ""Tim"", surname = ""Berners-Lee"")
my_graph.add_node(2, name = ""Tom"", surname = ""Heat"")
my_graph.add_node(3, name = ""Christian"", surname = ""Bizer"")
my_graph.add_node(4, name = ""Soren"", surname = ""Auer"")
my_graph.add_node(5, name = ""Lalana"", surname = ""Kagal"")
my_graph.add_node(6, name = ""Daniel J."", surname = ""Weitzner"")


my_graph.add_edge(1, 2, weight = 17)
my_graph.add_edge(1, 3, weight = 17)
my_graph.add_edge(1, 4, weight = 10)
my_graph.add_edge(1, 5, weight = 9)
my_graph.add_edge(1, 6, weight = 8)


print(my_graph.nodes(data=True))
print(my_graph.edges(data=True))

```",2018-12-13T12:26:52+00:00
