repo_name,issue_title,comment_user,comment_text,comment_datetime
comp-think/2020-2021,"Lecture ""Organising information: graphs"", exercise 2",samuelespotti,"from networkx import DiGraph

actors_graph = DiGraph()

actors_graph.add_node(""Brad Pitt"")
actors_graph.add_node(""Eva Green"")
actors_graph.add_node(""George Clooney"")
actors_graph.add_node(""Catherine Zeta-Jones"")
actors_graph.add_node(""Johnny Depp"")
actors_graph.add_node(""Helena Bonham Carter"")
actors_graph.add_node(""Ocean's Twelve"")
actors_graph.add_node(""Fight Club"")
actors_graph.add_node(""Dark Shadows"")

actors_graph.add_edge(""Brad Pitt"", ""Ocean's Twelve"")
actors_graph.add_edge(""George Clooney"", ""Ocean's Twelve"")
actors_graph.add_edge(""Catherine Zeta-Jones"", ""Ocean's Twelve"")
actors_graph.add_edge(""Brad Pitt"", ""Fight Club"")
actors_graph.add_edge(""Helena Bonham Carter"", ""Fight Club"")
actors_graph.add_edge(""Johnny Depp"", ""Dark Shadows"")
actors_graph.add_edge(""Helena Bonham Carter"", ""Dark Shadows"")
actors_graph.add_edge(""Eva Green"", ""Dark Shadows"")

print(actors_graph.edges())
",2020-12-10T18:14:31+00:00
comp-think/2020-2021,"Lecture ""Organising information: graphs"", exercise 2",AlessandraFa,"```
from networkx import DiGraph


movies_actors = DiGraph()
movies_actors.add_node(""Fight Club"")
movies_actors.add_node(""Ocean's Twelve"")
movies_actors.add_node(""Dark Shadows"")
movies_actors.add_node(""Brad Pitt"")
movies_actors.add_node(""Eva Green"")
movies_actors.add_node(""George Clooney"")
movies_actors.add_node(""Catherine Zeta Jones"")
movies_actors.add_node(""Johnny Depp"")
movies_actors.add_node(""Helena Bonham Carter"")

movies_actors.add_edge(""Brad Pitt"", ""Fight Club"")
movies_actors.add_edge(""Helena Bonham Carter"", ""Fight Club"")
movies_actors.add_edge(""Brad Pitt"", ""Ocean's Twelve"")
movies_actors.add_edge(""George Clooney"", ""Ocean's Twelve"")
movies_actors.add_edge(""Catherine Zeta Jones"", ""Ocean's Twelve"")
movies_actors.add_edge(""Johnny Depp"", ""Dark Shadows"")
movies_actors.add_edge(""Helena Bonham Carter"", ""Dark Shadows"")
movies_actors.add_edge(""Eva Green"", ""Dark Shadows"")

```",2020-12-11T14:57:59+00:00
comp-think/2020-2021,"Lecture ""Organising information: graphs"", exercise 2",yunglong28,"```
from networkx import DiGraph
movies_graph = Graph()

#nodes
movies_graph.add_node(""Johnny Depp"")
movies_graph.add_node(""Brad Pitt"")
movies_graph.add_node(""Eva Green"")
movies_graph.add_node(""George Clooney"")
movies_graph.add_node(""Helena Bonham Carter"")
movies_graph.add_node(""Catherine Zeta-Jones"")
movies_graph.add_node(""Fight Club"")
movies_graph.add_node(""Dark Shadows"")
movies_graph.add_node(""Ocean's Twelve"")

#edges
movies_graph.add_edge(""Brad Pitt"", ""Ocean's Twelve"")
movies_graph.add_edge(""George Clooney"", ""Ocean's Twelve"")
movies_graph.add_edge(""Catherine Zeta-Jones"", ""Ocean's Twelve"")
movies_graph.add_edge(""Brad Pitt"", ""Fight Club"")
movies_graph.add_edge(""Helena Bonham Carter"", ""Fight Club"")
movies_graph.add_edge(""Johnny Depp"",""Dark Shadows"")
movies_graph.add_edge(""Eva Green"", ""Dark Shadows"")
movies_graph.add_edge(""Helena Bonham Carter"", ""Dark Shadows"")

```",2020-12-11T17:21:24+00:00
comp-think/2020-2021,"Lecture ""Organising information: graphs"", exercise 2",fcagnola,"```
from networkx import DiGraph

movies = DiGraph()

movies.add_node(""Helena Bonham Carter"")
movies.add_node(""Brad Pitt"")
movies.add_node(""Eva Green"")
movies.add_node(""George Clooney"")
movies.add_node(""Catherine Zeta-Jones"")
movies.add_node(""Johnny Depp"")

movies.add_node(""Ocean's Twelve"")
movies.add_node(""Fight Club"")
movies.add_node(""Dark Shadows"")

movies.add_edge(""Helena Bonham Carter"", ""Fight Club"")
movies.add_edge(""Brad Pitt"", ""Fight Club"")
movies.add_edge(""Johnny Depp"", ""Dark Shadows"")
movies.add_edge(""Eva Green"", ""Dark Shadows"")
movies.add_edge(""Helena Bonham Carter"", ""Dark Shadows"")
movies.add_edge(""George Clooney"", ""Ocean's Twelve"")
movies.add_edge(""Catherine Zeta-Jones"", ""Ocean's Twelve"")
movies.add_edge(""Brad Pitt"", ""Ocean's Twelve"")

print(movies.edges())
```",2020-12-12T14:53:17+00:00
comp-think/2020-2021,"Lecture ""Organising information: graphs"", exercise 2",giorgiasampo,"````
from networkx import MultiDiGraph

my_graph=MultiDiGraph()

my_graph.add_node('Brad Pitt')
my_graph.add_node('Eva Green')
my_graph.add_node('George Clooney')
my_graph.add_node('Catherine Zeta Jones')
my_graph.add_node('Johnny Depp')
my_graph.add_node('Helena Bonham Carter')

my_graph.add_node('Oceans Twelve')
my_graph.add_node('Fight Club')
my_graph.add_node('Dark Shadows')

my_graph.add_edge('Brad Pitt','Oceans Twelve')
my_graph.add_edge('Brad Pitt','Fight Club')
my_graph.add_edge('George Clooney','Oceans Twelve')
my_graph.add_edge('Johnny Depp','Dark Shadows')
my_graph.add_edge('Helena Bonham Carter','Fight Club')
my_graph.add_edge('Helena Bonham Carter','Dark Shadows')

print(my_graph.adj)

````",2020-12-13T11:15:23+00:00
comp-think/2020-2021,"Lecture ""Organising information: graphs"", exercise 2",vanessabonanno,"```
import networkx as ntx

actors_movies = ntx.DiGraph()

actors_movies.add_node(""Brad Pitt"")
actors_movies.add_node(""Eva Green"")
actors_movies.add_node(""George Clooney"")
actors_movies.add_node(""Catherine Zeta-Jones"")
actors_movies.add_node(""Johnny Depp"")
actors_movies.add_node(""Helena Bonham Carter"")

actors_movies.add_node(""Ocean's Twelve"")
actors_movies.add_node(""Fight Club"")
actors_movies.add_node(""Dark Shadows"")

actors_movies.add_edge(""Brad Pitt"", ""Ocean's Twelve"")
actors_movies.add_edge(""Brad Pitt"", ""Fight Club"")
actors_movies.add_edge(""Eva Green"", ""Dark Shadows"")
actors_movies.add_edge(""George Clooney"", ""Ocean's Twelve"")
actors_movies.add_edge(""Catherine Zeta-Jones"", ""Ocean's Twelve"")
actors_movies.add_edge(""Johnny Depp"", ""Dark Shadows"")
actors_movies.add_edge(""Helena Bonham Carter"", ""Fight Club"")
actors_movies.add_edge(""Helena Bonham Carter"", ""Dark Shadows"")
```",2020-12-13T13:17:45+00:00
comp-think/2020-2021,"Lecture ""Organising information: graphs"", exercise 2",laurentfintoni,"```
BP = ""Brad Pitt""
EG = ""Eva Green""
GC = ""George Clooney""
CZJ = ""Catherine Zeta-Jones""
JD = ""Johnny Depp""
HBC = ""Helena Bonham Carter""
OT = ""Ocean's Twelve""
FC = ""Fight Club""
DS = ""Dark Shadows""

film_graph = nx.MultiDiGraph()

film_graph.add_node(BP)
film_graph.add_node(EG)
film_graph.add_node(GC)
film_graph.add_node(CZJ)
film_graph.add_node(JD)
film_graph.add_node(HBC)
film_graph.add_edge(BP, OT)
film_graph.add_edge(CZJ, OT)
film_graph.add_edge(GC, OT)
film_graph.add_edge(BP, FC)
film_graph.add_edge(HBC, FC)
film_graph.add_edge(JD, DS)
film_graph.add_edge(HBC, DS)
film_graph.add_edge(EG, DS)

print(film_graph.edges())
nx.draw_circular(film_graph, with_labels=True)
plt.show()
#plt.savefig(""film_graph.png"")
```",2020-12-13T15:41:18+00:00
comp-think/2020-2021,"Lecture ""Organising information: graphs"", exercise 2",ChiaraCati,"```

from networkx import MultiDiGraph

actors_graph = MultiDiGraph()

actors_graph.add_node(""Brad Pitt"")
actors_graph.add_node(""Eva Green"")
actors_graph.add_node(""George Clooney"")
actors_graph.add_node(""Catherine Zeta-Jones"")
actors_graph.add_node(""Johnny Depp"")
actors_graph.add_node(""Helena Bonham Carter"")
actors_graph.add_node(""Ocean's Twelve"")
actors_graph.add_node(""Fight Club"")
actors_graph.add_node(""Dark Shadows"")

actors_graph.add_edge(""Brad Pitt"", ""Ocean's Twelve"")
actors_graph.add_edge(""Brad Pitt"",""Fight Club"")
actors_graph.add_edge(""Eva Green"", ""Dark Shadows"")
actors_graph.add_edge(""George Clooney"", ""Ocean's Twelve"")
actors_graph.add_edge(""Catherine Zeta-Jones"", ""Ocean's Twelve"")
actors_graph.add_edge(""Johnny Depp"", ""Dark Shadows"")
actors_graph.add_edge(""Helena Bonham Carter"", ""Fight Club"")
actors_graph.add_edge(""Helena Bonham Carter"", ""Dark Shadows"")
```",2020-12-13T20:39:18+00:00
comp-think/2020-2021,"Lecture ""Organising information: graphs"", exercise 2",SofiBar,"```
from networkx import DiGraph

act = DiGraph()
act.add_node(""Brad Pitt"", link=""https://www.imdb.com/name/nm0000093/"")
act.add_node(""Eva Green"", link=""https://www.imdb.com/name/nm1200692/"")
act.add_node(""George Clooney"", link=""https://www.imdb.com/name/nm0000123/"")
act.add_node(""Helena Bonham Carter"", link=""https://www.imdb.com/name/nm0000307/"")
act.add_node(""Catherine Zeta-Jones"", link=""https://www.imdb.com/name/nm0001876/"")
act.add_node(""Johnny Depp"", link=""https://www.imdb.com/name/nm0000136/"")

act.add_node(""Ocean's Twelve"", link=""https://www.imdb.com/title/tt0349903/"")
act.add_node(""Fight Club"", link=""https://www.imdb.com/title/tt0137523/"")
act.add_node(""Dark Shadows"", link=""https://www.imdb.com/title/tt1077368/"")


act.add_edge(""Brad Pitt"", ""Ocean's Twelve"", type=""acted in"")
act.add_edge(""Brad Pitt"", ""Fight Club"", type=""acted in"")
act.add_edge(""Eva Green"", ""Dark Shadows"", type=""acted in"")
act.add_edge(""George Clooney"", ""Ocean's Twelve"", type=""acted in"")
act.add_edge(""Catherine Zeta-Jones"", ""Ocean's Twelve"", type=""acted in"")
act.add_edge(""Johnny Depp"", ""Dark Shadows"", type=""acted in"")
act.add_edge(""Helena Bonham Carter"", ""Fight Club"", type=""acted in"")
act.add_edge(""Helena Bonham Carter"", ""Dark Shadows"", type=""acted in"")

```",2020-12-15T11:26:01+00:00
comp-think/2020-2021,"Lecture ""Organising information: graphs"", exercise 2",GiuliaMenna,"```
# actors: Brad Pitt, Eva Green, George Clooney, Catherine Zeta-Jones, Johnny Depp, and Helena Bonham Carter
# movies: Ocean's Twelve, Fight Club, Dark Shadows

from networkx import DiGraph

list_actors = DiGraph()
list_actors.add_node(""Brad Pitt"")
list_actors.add_node(""Eva Green"")
list_actors.add_node(""George Clooney"")
list_actors.add_node(""Catherine Zeta-Jones"")
list_actors.add_node(""Johnny Depp"")
list_actors.add_node(""Helena Bonham Carter"")

list_actors.add_edge(""Brad Pitt"",""Ocean's Twelve"")
list_actors.add_edge(""Brad Pitt"",""Fight Club"")
list_actors.add_edge(""Eva Green"",""Dark Shadows"")
list_actors.add_edge(""George Clooney"",""Ocean's Twelve"")
list_actors.add_edge(""Catherine Zeta-Jones"",""Ocean's Twelve"")
list_actors.add_edge(""Johnny Depp"",""Dark Shadows"")
list_actors.add_edge(""Helena Bonham Carter"",""Fight Club"")
list_actors.add_edge(""Helena Bonham Carter"", ""Dark shadows"")
```",2020-12-15T18:10:15+00:00
comp-think/2020-2021,"Lecture ""Organising information: graphs"", exercise 1",dbrembilla,"```
from networkx import Graph

Tim_Berners_Lee_Collaborations= Graph()
Tim_Berners_Lee_Collaborations.add_node(""Tim Berners Lee"")
Tim_Berners_Lee_Collaborations.add_node(""Tom Heath"")
Tim_Berners_Lee_Collaborations.add_node(""Christian Bizer"")
Tim_Berners_Lee_Collaborations.add_node(""Sören Auer"")
Tim_Berners_Lee_Collaborations.add_node(""Lalana Kagal"")
Tim_Berners_Lee_Collaborations.add_node(""James A. Hendler"")

Tim_Berners_Lee_Collaborations.add_edge(""Tim Berners Lee"", ""Tom Heath"", weight = 18)
Tim_Berners_Lee_Collaborations.add_edge(""Tim Berners Lee"", ""Christian Bizer"", weight = 18)
Tim_Berners_Lee_Collaborations.add_edge(""Tim Berners Lee"", ""Sören Auer"", weight = 10)
Tim_Berners_Lee_Collaborations.add_edge(""Tim Berners Lee"", ""Lalana Kagal"", weight = 9)
Tim_Berners_Lee_Collaborations.add_edge(""Tim Berners Lee"", ""James A. Hendler"", weight = 8)
```",2020-12-09T17:21:18+00:00
comp-think/2020-2021,"Lecture ""Organising information: graphs"", exercise 1",AleRosae,"I was looking at the networkx documentation in order to  also have some kind of visualization of the graphs. I discovered a very simple way, which requires an additional package and which uses a different way to import the networkx package, but I think that being able to visualize what is actually happening in the code may be useful.

```
import matplotlib.pyplot as plt
import networkx as nx

Tim_BS = nx.Graph()


Tim_BS.add_edge(""Tim Berners-Lee"", ""Tom Heath"", weight= 18)
Tim_BS.add_edge(""Tim Berners-Lee"", ""Christian Bizer"", weight= 18)
Tim_BS.add_edge(""Tim Berners-Lee"", ""Sören Auerr"", weight= 10)
Tim_BS.add_edge(""Tim Berners-Lee"", ""Lalana Kaga"", weight= 9)
Tim_BS.add_edge(""Tim Berners-Lee"", ""James A.Hendler"", weight= 8)


nx.draw_networkx(Tim_BS)
ax = plt.gca()
ax.margins(0.20)
plt.axis(""off"")
plt.show()
```
This is the final result with the most basic settings, but there are thousands of options to customize its appereance.
![graph Tim BS](https://user-images.githubusercontent.com/72870813/101667121-3cb11e00-3a4f-11eb-9717-305f8721419b.png)",2020-12-09T17:55:48+00:00
